Start URL,Lawyer Name,Lawyer Link,Firm Name,Location,Country,Practice Area,Lawyer Overview,Lawyer Ranking
https://whoswholegal.com/market-insight-tool?PracticeArea=58&RegionID=&CountryID=554,Brigid McArthur,https://whoswholegal.com/brigid-mcarthur,Greenwood Roche,"Wellington, New Zealand",New Zealand,Energy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=58&RegionID=&CountryID=554,Sarah Sinclair,https://whoswholegal.com/sarah-sinclair,MinterEllisonRuddWatts,"Auckland, New Zealand",New Zealand,Energy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Rachel Devine,https://whoswholegal.com/rachel-devine,MinterEllisonRuddWatts,"Auckland, New Zealand",New Zealand,Environment,"Rachel Devine is an impressive practitioner in the space and wins respect from commentators who note that, thanks to her “very great knowledge and experience”, she is able to “tailor her advice to meet her clients’ very specific needs”.",Global Elite Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Jo Appleyard,https://whoswholegal.com/jo-appleyard,Chapman Tripp,"Christchurch, New Zealand",New Zealand,Environment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Andrew Beatson,https://whoswholegal.com/andrew-beatson,Bell Gully,"Wellington, New Zealand",New Zealand,Environment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Mark Christensen,https://whoswholegal.com/mark-christensen,Anderson Lloyd,"Christchurch, New Zealand",New Zealand,Environment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Claire Kirman,https://whoswholegal.com/claire-kirman,Ellis Gould,"Auckland, New Zealand",New Zealand,Environment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Paul F Majurey,https://whoswholegal.com/paul-f-majurey,Atkins Holm Majurey,"Auckland, New Zealand",New Zealand,Environment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Philip Milne,https://whoswholegal.com/philip-milne,Waterfront Chambers,"Wellington, New Zealand",New Zealand,Environment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Derek Nolan QC,https://whoswholegal.com/derek-nolan,Bankside Chambers,"Auckland, New Zealand",New Zealand,Environment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Karen Price,https://whoswholegal.com/karen-price,ChanceryGreen,"Auckland, New Zealand",New Zealand,Climate Change,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=59&RegionID=&CountryID=554,Simon Watt,https://whoswholegal.com/simon-watt,Bell Gully,"Wellington, New Zealand",New Zealand,Climate Change,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=65&RegionID=&CountryID=554,Crossley Gates,https://whoswholegal.com/crossley-gates,Keegan Alexander,"Auckland, New Zealand",New Zealand,Insurance & Reinsurance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=65&RegionID=&CountryID=554,Grant Macdonald,https://whoswholegal.com/grant-macdonald,DLA Piper,"Auckland, New Zealand",New Zealand,Insurance & Reinsurance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=65&RegionID=&CountryID=554,Robert Merkin QC,https://whoswholegal.com/robert-merkin-qc,Duncan Cotterill Lawyers,"Auckland, New Zealand",New Zealand,Insurance & Reinsurance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=67&RegionID=&CountryID=554,Andrew Brown QC,https://whoswholegal.com/andrew-brown-qc,Bankside Chambers,"Auckland, New Zealand",New Zealand,Life Sciences - Patent Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=67&RegionID=&CountryID=554,Robert Gapes,https://whoswholegal.com/robert-gapes,Simpson Grierson,"Auckland, New Zealand",New Zealand,Life Sciences - Product Liability,Robert Gapes is described by one impressed source as “the go-to man in New Zealand”. His acclaimed practice sees him involved in a range of product liability issues in the field of life sciences.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=67&RegionID=&CountryID=554,Earl Gray,https://whoswholegal.com/earl-gray,Sangro Chambers,"Auckland, New Zealand",New Zealand,Life Sciences - Patent Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=67&RegionID=&CountryID=554,Richard Watts,https://whoswholegal.com/richard-watts,Simpson Grierson,"Auckland, New Zealand",New Zealand,Life Sciences - Patent Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=554,Stewart Germann,https://whoswholegal.com/stewart-germann,Stewart Germann Law Office,"Auckland, New Zealand",New Zealand,Franchise,"“Excellent franchise lawyer"" Stewart Germann is “the top guy” in New Zealand, say peers. He boasts over three decades of experience handling complex franchise agreements.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=554,Scott Goodwin,https://whoswholegal.com/scott-goodwin,Goodwin Turner,"Auckland, New Zealand",New Zealand,Franchise,"Scott Goodwin enjoys an excellent reputation in the market, with peers commenting, ""He is the go-to in New Zealand - he really knows his franchising.""",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=554,Chris Bradley,https://whoswholegal.com/chris-bradley,Carson Fox Legal,"Auckland, New Zealand",New Zealand,Franchise,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=554,Patrick Learmonth,https://whoswholegal.com/patrick-learmonth,Macky Roberton,"Auckland, New Zealand",New Zealand,Franchise,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=554,Rory MacDonald,https://whoswholegal.com/rory-macdonald,MacDonald Lewis Law,"Auckland, New Zealand",New Zealand,Franchise,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=554,David Munn,https://whoswholegal.com/david-munn,Gaze Burt Lawyers,"Auckland, New Zealand",New Zealand,Franchise,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=63&RegionID=&CountryID=554,Gib Beattie,https://whoswholegal.com/gib-beattie,Beattie Varley Limited,"Auckland, New Zealand",New Zealand,Investigations Forensic Accountants,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=63&RegionID=&CountryID=554,Gary Hughes,https://whoswholegal.com/gary-hughes,"Barrister, Akarana Chambers","Auckland, New Zealand",New Zealand,Investigations,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Kathryn Beck,https://whoswholegal.com/kathryn-beck,SBM Legal,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Tim Clarke,https://whoswholegal.com/tim-clarke,Bell Gully,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,David France,https://whoswholegal.com/david-france,Kiely Thompson Caisley,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Peter Kiely,https://whoswholegal.com/peter-kiely,Kiely Thompson Caisley,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Don Mackinnon,https://whoswholegal.com/don-mackinnon,SBM Legal,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Phillipa Muir,https://whoswholegal.com/phillipa-muir,Simpson Grierson,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,John Rooney,https://whoswholegal.com/john-rooney,Simpson Grierson,"Wellington, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Bridget Smith,https://whoswholegal.com/bridget-smith,SBM Legal,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Penny Swarbrick,https://whoswholegal.com/penny-swarbrick,SBM Legal,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Rob Towner,https://whoswholegal.com/rob-towner,Bell Gully,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Samantha Turner,https://whoswholegal.com/samantha-turner,Simpson Grierson,"Wellington, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=554,Shan Wilson,https://whoswholegal.com/shan-wilson,Simpson Grierson,"Auckland, New Zealand",New Zealand,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=69&RegionID=&CountryID=554,Deborah Ann Clapshaw,https://whoswholegal.com/deborah-ann-clapshaw,Arbitration and Mediation Centre,"Auckland, New Zealand",New Zealand,Mediation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=69&RegionID=&CountryID=554,Derek Firth,https://whoswholegal.com/derek-firth,Independent,"Auckland, New Zealand",New Zealand,Mediation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=69&RegionID=&CountryID=554,Robert Fisher QC,https://whoswholegal.com/robert-fisher-qc,Bankside Chambers,"Auckland, New Zealand",New Zealand,Mediation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=69&RegionID=&CountryID=554,Warren Sowerby,https://whoswholegal.com/warren-sowerby,Bankside Chambers,"Auckland, New Zealand",New Zealand,Mediation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=70&RegionID=&CountryID=554,Don Holborow,https://whoswholegal.com/don-holborow,Simpson Grierson,"Wellington, New Zealand",New Zealand,Mining,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=70&RegionID=&CountryID=554,Robert McLean,https://whoswholegal.com/robert-mclean,Simpson Grierson,"Auckland, New Zealand",New Zealand,Mining,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=402&RegionID=&CountryID=554,Peter Hinton,https://whoswholegal.com/peter-hinton,Simpson Grierson,"Auckland, New Zealand",New Zealand,M&A,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=402&RegionID=&CountryID=554,Don Holborow,https://whoswholegal.com/don-holborow,Simpson Grierson,"Wellington, New Zealand",New Zealand,M&A,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=402&RegionID=&CountryID=554,Robert McLean,https://whoswholegal.com/robert-mclean,Simpson Grierson,"Auckland, New Zealand",New Zealand,M&A,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=402&RegionID=&CountryID=554,Michael Pollard,https://whoswholegal.com/michael-pollard,Simpson Grierson,"Auckland, New Zealand",New Zealand,M&A,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=402&RegionID=&CountryID=554,David J Quigg,https://whoswholegal.com/david-j-quigg,Quigg Partners,"Wellington, New Zealand",New Zealand,M&A,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=74&RegionID=&CountryID=554,Sarah Armstrong,https://whoswholegal.com/sarah-armstrong,Russell McVeagh,"Auckland, New Zealand",New Zealand,Product Liability Defence,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=74&RegionID=&CountryID=554,Robert Gapes,https://whoswholegal.com/robert-gapes,Simpson Grierson,"Auckland, New Zealand",New Zealand,Product Liability Defence,"Robert Gapes is a highly respected and “very sound” practitioner who possesses vast experience of litigating and advising on complex product liability matters, with sources asserting that “no one comes close to his experience”.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=72&RegionID=&CountryID=554,John Hart,https://whoswholegal.com/john-hart,John W Hart Limited,"Auckland, New Zealand",New Zealand,Private Client,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=72&RegionID=&CountryID=554,Karen Marshall,https://whoswholegal.com/karen-marshall,Cone Marshall Ltd,"Auckland, New Zealand",New Zealand,Private Client,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Greg Arthur,https://whoswholegal.com/greg-arthur,Clifton Chambers,"Wellington, New Zealand",New Zealand,Patents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=72&RegionID=&CountryID=554,Anthony Molloy QC,https://whoswholegal.com/anthony-molloy-qc,Shortland Chambers,"Auckland, New Zealand",New Zealand,Private Client,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Michael Brown,https://whoswholegal.com/michael-brown2,AJ Park,"Wellington, New Zealand",New Zealand,Patent Agents & Attorneys,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Andrew Butler,https://whoswholegal.com/andrew-butler1,Thorndon Chambers,"Wellington, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=72&RegionID=&CountryID=554,Richard Taylor,https://whoswholegal.com/richard-taylor2,TGT Legal,"Auckland, New Zealand",New Zealand,Private Client,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Andrew Brown QC,https://whoswholegal.com/andrew-brown-qc,Bankside Chambers,"Auckland, New Zealand",New Zealand,Patents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Neil Campbell QC,https://whoswholegal.com/neil-campbell-qc,Shortland Chambers,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=72&RegionID=&CountryID=554,Pravir Tesiram,https://whoswholegal.com/pravir-tesiram,TGT Legal,"Auckland, New Zealand",New Zealand,Private Client,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Frank Callus,https://whoswholegal.com/frank-callus,Henry Hughes IP,"Wellington, New Zealand",New Zealand,Patent Agents & Attorneys,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,David Cooper,https://whoswholegal.com/david-cooper,Shortland Chambers,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Matt Devine,https://whoswholegal.com/matt-devine,AJ Park,"Auckland, New Zealand",New Zealand,Patent Agents & Attorneys,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,James Every-Palmer QC,https://whoswholegal.com/james-every-palmer-qc,Stout Street Chambers,"Wellington, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Clive Elliott QC,https://whoswholegal.com/clive-elliott-qc,Shortland Chambers,"Auckland, New Zealand",New Zealand,Patents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,James Farmer QC,https://whoswholegal.com/james-farmer-qc,James Farmer QC,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Narly Kalupahana,https://whoswholegal.com/narly-kalupahana,Potter IP,"Auckland, New Zealand",New Zealand,Patent Agents & Attorneys,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=75&RegionID=&CountryID=554,Geoff Busch,https://whoswholegal.com/geoff-busch,Anderson Lloyd,"Auckland, New Zealand",New Zealand,Project Finance,Geoff Busch focuses his practice on corporate transactions and financings where he is held in high regard for his experience advising borrowers and financial institutions.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Alan Galbraith QC,https://whoswholegal.com/alan-galbraith-qc,Shortland Chambers,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Kim McLeod,https://whoswholegal.com/kim-mcleod,AJ Park,"Auckland, New Zealand",New Zealand,Patents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=75&RegionID=&CountryID=554,Tom Fail,https://whoswholegal.com/tom-fail,MinterEllisonRuddWatts,"Auckland, New Zealand",New Zealand,Project Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,David Goddard QC,https://whoswholegal.com/david-goddard-qc,Thorndon Chambers,"Wellington, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Julian Miles QC,https://whoswholegal.com/julian-miles-qc,Richmond Chambers,"Auckland, New Zealand",New Zealand,Patents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=75&RegionID=&CountryID=554,Hugh Kettle,https://whoswholegal.com/hugh-kettle,Bell Gully,"Wellington, New Zealand",New Zealand,Project Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Matthew Harris,https://whoswholegal.com/matthew-harris,Gilbert Walker,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Blayne Peacock,https://whoswholegal.com/blayne-peacock,Ellis Terry,"Wellington, New Zealand",New Zealand,Patents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=75&RegionID=&CountryID=554,Murray King,https://whoswholegal.com/murray-king,Bell Gully,"Auckland, New Zealand",New Zealand,Project Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Victoria Heine,https://whoswholegal.com/victoria-heine,Thorndon Chambers,"Wellington, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Matt Sumpter,https://whoswholegal.com/matt-sumpter,Chapman Tripp,"Auckland, New Zealand",New Zealand,Patents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=75&RegionID=&CountryID=554,Peter Owles,https://whoswholegal.com/peter-owles,Buddle Findlay,"Auckland, New Zealand",New Zealand,Project Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Jack Hodder QC,https://whoswholegal.com/jack-hodder-qc,Jack Hodder QC,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,John Terry,https://whoswholegal.com/john--terry,Ellis Terry,"Wellington, New Zealand",New Zealand,Patent Agents & Attorneys,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=75&RegionID=&CountryID=554,Mark Reese,https://whoswholegal.com/mark-reese,Chapman Tripp,"Wellington, New Zealand",New Zealand,Project Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Stephen Hunter,https://whoswholegal.com/stephen-hunter,Shortland Chambers,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Greg West-Walker,https://whoswholegal.com/greg--west-walker,AJ Park,"Auckland, New Zealand",New Zealand,Patent Agents & Attorneys,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Richard Lange,https://whoswholegal.com/richard-lange,Simpson Grierson,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=71&RegionID=&CountryID=554,Sheana Wheeldon,https://whoswholegal.com/sheana-wheeldon,Sheana Wheeldon Barrister,"Auckland, New Zealand",New Zealand,Patents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=68&RegionID=&CountryID=554,Julian Miles QC,https://whoswholegal.com/julian-miles-qc,Richmond Chambers,"Auckland, New Zealand",New Zealand,Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=78&RegionID=&CountryID=554,Neil Beadle,https://whoswholegal.com/neil-beadle,DLA Piper,"Auckland, New Zealand",New Zealand,Shipping,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=78&RegionID=&CountryID=554,Martin Dalgleish,https://whoswholegal.com/martin-dalgleish,Kensington Swan,"Wellington, New Zealand",New Zealand,Shipping,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=78&RegionID=&CountryID=554,Barbara Versfelt,https://whoswholegal.com/barbara-versfelt,Lowndes Jordan,"Auckland, New Zealand",New Zealand,Shipping,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=79&RegionID=&CountryID=554,Maria Clarke,https://whoswholegal.com/maria-clarke,Maria Clarke Lawyers,"Auckland, New Zealand",New Zealand,Sports,Maria Clarke impresses peers with her “structured and measured approach” to complex cases. Peers describe her as “a long-standing expert” in the field and she comes highly recommended for her experience in IAAF reviews.,Global Elite Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=79&RegionID=&CountryID=554,Timothy Castle,https://whoswholegal.com/timothy-castle,Capital Chambers,"Wellington, New Zealand",New Zealand,Sports,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=79&RegionID=&CountryID=554,Stephen Cottrell,https://whoswholegal.com/stephen-cottrell,Cottsport,"Auckland, New Zealand",New Zealand,Sports,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=79&RegionID=&CountryID=554,Paul David QC,https://whoswholegal.com/paul-david-qc,Eldon Chambers,"Auckland, New Zealand",New Zealand,Sports,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=79&RegionID=&CountryID=554,Garth Gallaway,https://whoswholegal.com/garth-gallaway,Chapman Tripp,"Christchurch, New Zealand",New Zealand,Sports,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=79&RegionID=&CountryID=554,Mark Gavin,https://whoswholegal.com/mark-gavin,Anthony Harper,"Auckland, New Zealand",New Zealand,Entertainment,Mark Gavin impresses peers with his deep knowledge of trademark law and is a trusted adviser to clients from the advertising industry.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=79&RegionID=&CountryID=554,Aaron Lloyd,https://whoswholegal.com/aaron-lloyd,MinterEllisonRuddWatts,"Auckland, New Zealand",New Zealand,Sports,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=79&RegionID=&CountryID=554,Nigel Stirling,https://whoswholegal.com/nigel-stirling,Gibson Sheat,"Wellington, New Zealand",New Zealand,Sports,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=586,Makhdoom Ali Khan,https://whoswholegal.com/makhdoom-ali-khan,Fazleghani Advocates,"Karachi, Pakistan",Pakistan,Arbitration,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=586,Mahmood Azam Awan,https://whoswholegal.com/mahmood-azam-awan,Mahmood Awan & Associates,"Islamadbad, Pakistan",Pakistan,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=586,Farooq Amjad Meer,https://whoswholegal.com/farooq-amjad-meer,Meer & Hasan,"Lahore, Pakistan",Pakistan,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=586,Ashraf Ali,https://whoswholegal.com/ashraf-ali,Abraham & Sarwana,"Karachi, Pakistan",Pakistan,Franchise,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=586,Junaid Daudpota,https://whoswholegal.com/junaid-daudpota,Daudpota International,"Karachi, Pakistan",Pakistan,Franchise,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=608,Diane Desierto,https://whoswholegal.com/diane-desierto,Desierto & Desierto,"Metro Manila, Philippines",Philippines,Arbitration Future Leaders - Partners,,Future Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=81&RegionID=&CountryID=586,Muhammad Yawar Irfan Khan,https://whoswholegal.com/muhammad-yawar-irfan-khan,United Trademark & Patent Services,"Lahore, Pakistan",Pakistan,Trademarks,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=81&RegionID=&CountryID=586,Hasan Irfan Khan,https://whoswholegal.com/hasan-irfan-khan1,United Trademark & Patent Services,"Lahore, Pakistan",Pakistan,Trademark Attorneys & Agents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=81&RegionID=&CountryID=586,Yawar Irfan Khan,https://whoswholegal.com/yawar-irfan-khan,United Trademark & Patent Services,"Lahore, Pakistan",Pakistan,Trademark Attorneys & Agents,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&RegionID=&CountryID=608,Benedicta Du-Baladad,https://whoswholegal.com/benedicta-du-baladad,BDB law,"Makati City, Philippines",Philippines,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=55&RegionID=&CountryID=608,Ma. Melva E Valdez,https://whoswholegal.com/ma-melva-e-valdez,Bello Valdez Caluya and Fernandez,"Pasig City, Philippines",Philippines,Corporate Immigration,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=61&RegionID=&CountryID=608,Cecile Margaret E Caro-Selvaggio,https://whoswholegal.com/cecile-margaret-e-caro-selvaggio,SyCip Salazar Hernandez & Gatmaitan,"Makati City, Philippines",Philippines,Franchise,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=67&RegionID=&CountryID=608,Noel A Laman,https://whoswholegal.com/noel-a-laman,Castillo Laman Tan Pantaleon & San Jose,"Metro Manila, Philippines",Philippines,Life Sciences - Patent Litigation,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=608,Rodelle B Bolante,https://whoswholegal.com/rodelle-b-bolante,SyCip Salazar Hernandez & Gatmaitan,"Makati City, Philippines",Philippines,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=608,Luisito V Liban,https://whoswholegal.com/luisito-v-liban,SyCip Salazar Hernandez & Gatmaitan,"Makati City, Philippines",Philippines,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=66&RegionID=&CountryID=608,Ancheta K Tan,https://whoswholegal.com/ancheta-k-tan,Castillo Laman Tan Pantaleon & San Jose,"Metro Manila, Philippines",Philippines,Labour & Employment,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=81&RegionID=&CountryID=608,Mila Federis,https://whoswholegal.com/mila-federis,Federis & Associates,"Makati City, Philippines",Philippines,Trademarks,"Mila Federis has deep and varied knowledge of a range of trademark issues including enforcement, clearance and brand maintenance.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=81&RegionID=&CountryID=608,Enrique Manuel,https://whoswholegal.com/enrique-manuel,SyCip Salazar Hernandez & Gatmaitan,"Makati City, Philippines",Philippines,Trademarks,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=81&RegionID=&CountryID=608,Divina Gracia E Pedron,https://whoswholegal.com/divina-gracia-e-pedron,Cruz Marcelo & Tenefrancia,"Metro Manila, Philippines",Philippines,Trademarks,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=81&RegionID=&CountryID=608,Susan D Villanueva,https://whoswholegal.com/susan-d-villanueva,Cruz Marcelo & Tenefrancia,"Metro Manila, Philippines",Philippines,Trademarks,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=81&RegionID=&CountryID=608,Lisa Yong,https://whoswholegal.com/lisa-yong,Rouse,"Metro Manila, Philippines",Philippines,Trademarks,,Recommended
